x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,label
-30,-7,10,7,-30,-9,9,9,-38,-23,9,15,-49,-38,15,18,NROI
-4,0,-1,-1,-1,1,0,0,1,1,1,0,0,1,-1,-2,NROI
5,-1,-1,7,5,0,-1,-14,6,5,-4,-48,7,4,-15,-77,NROI
29,-6,13,5,-1,11,6,-22,1,4,-18,-42,9,-1,-32,-53,NROI
21,0,-7,-10,14,7,-9,-27,10,11,-5,-26,2,-1,-3,31,NROI
-137,-94,-29,1,-113,-35,6,1,-39,6,9,-1,12,21,4,-2,NROI
16,3,-2,-13,4,-4,1,-9,12,3,-2,-6,18,4,-6,-1,NROI
5,0,-6,-10,4,6,-2,-8,1,7,-1,-7,5,5,-1,-6,NROI
6,1,-5,-11,7,2,-3,-9,9,4,-2,-8,10,5,-1,-7,NROI
4,-1,-4,-8,5,0,-2,-9,6,2,-1,-9,7,3,0,-7,NROI
5,3,1,-1,2,0,-2,-3,1,-1,-2,-3,4,2,0,-2,NROI
-2,-1,1,2,-3,-1,1,3,-3,-1,1,3,-2,-1,1,3,NROI
0,-1,1,5,-1,-2,0,3,0,-1,0,3,0,0,2,5,NROI
-6,-2,2,5,-7,-3,0,3,-7,-3,1,4,-6,-1,2,5,NROI
-1,-1,0,7,-3,-2,0,6,-2,-1,1,7,-1,1,4,10,NROI
-4,-3,0,3,-5,-4,0,3,-3,-2,1,4,-1,0,3,6,NROI
17,6,-10,-36,17,6,-10,-34,18,7,-9,-31,20,9,-6,-27,NROI
0,-15,0,22,5,-15,-5,18,10,-13,-8,15,17,-11,-10,13,NROI
-15,-3,2,6,-17,-4,2,5,-18,-4,2,6,-18,-3,4,9,NROI
-7,-2,6,13,-10,-5,3,10,-12,-7,1,9,-12,-7,1,9,NROI
0,3,4,3,-3,0,1,0,-4,-1,0,-1,-4,-1,0,-1,NROI
-28,-12,6,17,-30,-10,8,18,-31,-9,10,19,-31,-7,11,20,NROI
0,-1,-2,0,1,-1,-2,0,1,0,-2,-1,2,0,-2,-1,NROI
-4,-8,5,5,-4,-8,4,7,-5,-9,4,7,-6,-11,5,5,NROI
21,-10,-12,8,24,-8,-9,6,28,-6,-9,5,33,-4,-9,3,NROI
-21,-7,11,4,-34,-5,8,6,-47,-4,7,7,-56,-7,7,10,NROI
3,4,3,1,1,0,0,2,0,-4,-3,0,-1,-7,-6,-2,NROI
33,26,1,-26,33,20,-9,-37,29,11,-20,-44,22,-1,-30,-48,NROI
11,6,2,-4,7,4,-1,-8,4,1,-5,-12,2,-2,-9,-15,NROI
6,-1,-4,0,3,-1,-3,0,1,-2,-1,0,-1,-2,0,0,NROI
2,1,0,0,1,1,0,0,-1,0,0,0,-2,-1,0,0,NROI
-1,0,0,1,-1,0,0,1,-1,0,0,1,-1,0,0,1,NROI
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ROI
-1,-1,-1,0,-1,-1,0,0,0,0,0,1,0,0,1,1,NROI
-1,-1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,NROI
-1,0,1,2,-1,-1,0,3,-1,-2,0,2,0,-2,-2,1,NROI
2,2,0,0,4,3,-1,-6,4,1,-7,-15,3,-2,-14,-27,NROI
37,23,10,-5,29,11,-2,-16,18,2,-10,-22,6,-6,-14,-23,NROI
3,1,-1,-2,-3,-1,1,0,-5,-1,3,2,-6,-1,3,2,NROI
-3,-3,3,5,-2,-4,2,3,1,-3,0,1,2,-1,-2,-2,NROI
4,6,6,4,3,5,4,1,-1,-1,-2,-5,-7,-9,-10,-12,NROI
10,7,5,7,6,3,0,0,1,-2,-5,-8,-6,-8,-10,-13,NROI
-2,-2,-1,0,-1,-1,0,1,0,0,1,2,1,2,3,4,NROI
-3,-2,-1,0,-2,-1,0,1,-1,0,1,2,1,2,2,3,NROI
-1,0,-3,-6,0,0,-3,-5,2,1,-2,-4,3,2,1,0,NROI
-1,0,-3,-14,-1,1,-2,-14,1,3,0,-12,5,7,3,-10,NROI
25,9,-10,-21,25,9,-10,-21,25,9,-9,-20,25,8,-9,-19,NROI
9,1,-3,-4,9,1,-3,-4,10,2,-3,-3,10,2,-2,-2,NROI
1,-1,-3,-1,1,-1,-2,0,1,0,-2,0,2,0,-1,0,NROI
-12,-6,4,17,-12,-5,4,17,-11,-5,5,17,-11,-5,5,18,NROI
-23,-8,5,13,-23,-8,5,14,-22,-7,6,14,-22,-6,7,16,NROI
5,5,3,0,3,2,0,-1,1,-4,-6,-7,5,-1,-10,-11,NROI
3,0,-4,-6,3,1,-2,-4,3,4,0,-6,4,6,-6,-22,NROI
0,0,10,27,3,5,11,15,-3,-3,-2,-4,-25,-20,-2,22,NROI
6,0,1,3,-15,-18,-6,-1,-23,-1,9,-4,15,26,5,-17,NROI
-2,-1,7,13,-5,-1,5,7,-15,-5,3,3,-20,-8,0,8,NROI
-10,-11,-8,3,-14,-9,0,9,-7,4,3,9,6,15,-10,0,NROI
14,10,-14,-28,17,13,-9,-22,14,11,-4,-18,9,3,-12,-25,NROI
-7,1,8,4,-5,-2,11,10,-16,-7,5,19,-26,-6,-21,13,NROI
-2,4,5,4,-1,2,0,-1,4,-1,-6,-3,5,-3,-3,4,NROI
0,-2,-1,-2,0,0,-3,-3,1,-2,-2,1,1,-3,2,1,NROI
3,0,-1,2,2,2,-1,-4,6,2,-9,-17,1,-2,-8,-14,NROI
11,-1,-10,14,8,6,-8,13,0,8,-9,8,-7,-8,-9,-8,NROI
38,16,0,-7,32,10,0,-1,31,10,-6,-6,19,0,-29,-39,NROI
-2,-8,35,56,6,-22,-8,32,13,-7,-21,-2,1,27,4,-32,NROI
3,3,1,2,-2,1,-1,0,-17,-1,0,-1,-43,-6,0,-5,NROI
60,50,17,-30,53,30,-11,-22,44,9,-25,-12,32,-9,-22,-15,NROI
62,45,14,-5,54,24,3,-8,42,-3,-11,-12,24,-10,-15,-13,NROI
-59,-59,-32,52,-63,-49,15,91,-58,-16,65,87,-34,35,87,80,NROI
16,12,-4,-11,12,4,0,-9,9,-1,0,-7,6,0,-3,-7,NROI
14,0,-9,-1,10,0,-7,-9,12,7,-2,-15,17,10,2,-5,NROI
9,3,-3,-7,10,7,-1,-6,6,8,0,-6,4,0,-3,-6,NROI
6,1,-4,-11,7,2,-4,-10,7,2,-3,-9,8,3,-2,-6,NROI
3,-1,-4,-9,4,0,-3,-7,6,2,-1,-5,9,5,3,-4,NROI
-1,-3,-6,-8,3,1,-3,-6,5,3,0,-4,5,4,2,0,NROI
-3,-2,-1,0,-1,-1,-1,0,1,0,0,0,6,4,3,2,NROI
-4,-3,-1,2,-4,0,2,4,-3,0,2,4,-3,-1,0,1,NROI
-7,-3,1,4,-5,-1,3,6,-6,-1,3,7,-9,-4,1,7,NROI
-7,-6,-2,4,-5,-3,0,7,-4,-1,3,9,-2,2,8,11,NROI
-7,-6,-3,0,-5,-4,0,3,-2,0,2,3,1,5,6,3,NROI
12,1,-14,-33,14,4,-11,-29,15,6,-7,-25,14,8,-1,-19,NROI
23,-8,-12,12,28,-5,-12,12,30,-2,-13,9,29,2,-16,-2,NROI
-19,-3,4,9,-18,-1,6,12,-20,-2,6,11,-28,-6,1,8,NROI
-11,-6,2,10,-10,-5,3,11,-8,-4,3,12,-5,-2,2,13,NROI
-4,-1,0,-1,-3,0,1,0,-1,1,-1,0,2,-1,-8,0,NROI
-44,-19,-1,7,-42,-18,0,8,-36,-12,3,12,-21,0,13,21,NROI
3,0,-3,-2,3,1,-3,-2,5,1,-2,-2,8,3,0,-2,NROI
-8,-12,5,3,-9,-13,6,3,-7,-13,6,5,-4,-11,4,8,NROI
36,0,-10,0,37,3,-10,-3,40,6,-9,-4,46,9,-8,-2,NROI
-57,-11,11,15,-57,-18,13,17,-58,-30,15,16,-64,-49,17,10,NROI
8,0,1,2,9,0,0,0,7,0,0,-2,3,-1,1,-3,NROI
49,23,-3,-14,43,14,-9,-13,38,7,-13,-12,34,2,-16,-14,NROI
12,7,-1,-8,12,6,-3,-10,11,4,-4,-10,6,0,-3,-6,NROI
-2,-1,2,1,-3,0,2,1,-3,-1,1,1,-1,-2,-2,0,NROI
-4,-1,0,0,-4,-2,0,0,-4,-1,0,0,-2,0,0,0,NROI
-1,0,0,1,-1,0,0,1,-1,0,0,1,-1,0,0,1,NROI
-1,-1,0,0,-1,-1,0,0,-1,-1,0,1,-1,-1,0,0,NROI
-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,ROI
0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,-1,ROI
2,-1,-2,2,3,-1,-3,0,2,-1,-2,-2,0,1,0,-6,NROI
26,19,4,-13,24,15,-3,-23,17,5,-13,-32,3,-14,-29,-41,NROI
14,7,2,-3,4,0,-2,-4,-2,-2,-1,-1,-5,1,2,4,NROI
-1,2,4,5,-2,-2,-1,0,0,-1,-2,-2,6,4,1,-3,NROI
7,4,2,-1,5,4,1,-3,1,0,-5,-9,-4,-11,-21,-21,NROI
13,9,6,5,8,2,-2,-3,3,-2,-5,-5,-3,-2,-1,0,NROI
1,2,2,0,-4,-1,1,2,-5,-2,0,3,-2,-2,-1,1,NROI
0,1,1,2,-1,0,1,2,-2,-1,0,1,-2,-2,-1,0,NROI
0,0,1,2,-1,0,0,1,-2,-1,-1,0,-3,-2,-1,0,NROI
1,1,0,-1,1,1,0,-1,0,1,0,-1,-1,1,0,-1,NROI
1,2,-2,-15,1,2,-2,-15,1,2,-2,-15,1,2,-2,-15,NROI
26,8,-8,-19,26,8,-8,-19,26,9,-9,-19,26,8,-9,-20,NROI
10,2,-2,-3,10,2,-2,-3,9,1,-3,-3,9,1,-3,-3,NROI
2,0,-2,0,1,0,-1,0,1,0,-2,-1,1,-1,-2,-2,NROI
-11,-5,6,19,-11,-5,5,18,-12,-5,5,18,-13,-6,4,17,NROI
-22,-6,7,16,-23,-7,7,15,-24,-8,6,14,-24,-9,5,13,NROI
0,-5,-10,-17,5,0,-13,-26,0,1,1,-7,2,3,2,-6,NROI
-5,-13,-16,-9,-14,-10,-2,2,2,-3,2,4,4,2,8,9,NROI
-10,-3,11,31,-10,-12,3,28,-11,-13,5,33,-8,-6,13,37,NROI
11,3,-14,-26,2,-13,-13,-8,4,-10,-2,4,7,-2,7,6,NROI
-30,-20,-4,13,-6,2,13,22,-1,1,7,14,-5,-5,-2,6,NROI
7,9,-1,-5,5,0,3,-8,4,-6,-8,-6,7,-5,-22,0,NROI
11,3,-13,-21,7,0,-14,-18,9,0,-4,-6,11,0,2,3,NROI
-3,9,-6,30,-4,2,-6,19,-10,-4,11,13,-16,-10,32,13,NROI
0,-4,-5,0,-2,-1,-2,1,-6,2,1,2,-7,2,2,1,NROI
2,0,2,-3,2,2,2,1,-2,-8,-3,-1,-3,-2,0,1,NROI
13,8,-5,-19,14,6,-11,-29,8,1,-6,-16,11,4,-1,-11,NROI
0,9,12,10,-14,-3,-1,-6,0,4,-10,-40,3,3,-47,-46,NROI
24,3,-32,-47,12,-5,-36,-49,-10,13,10,-12,-4,12,13,13,NROI
-47,-1,2,-34,-50,-4,8,-4,-42,-4,31,14,0,21,28,20,NROI
-25,2,12,-3,-4,11,15,-10,8,11,4,-28,10,-11,-32,-53,NROI
26,-10,-5,-1,15,-5,11,-9,2,-1,4,-48,0,9,2,-58,NROI
7,-26,-35,-8,-26,-35,-26,38,-23,-18,34,94,7,16,75,117,NROI
-63,-4,-5,8,-6,-1,-5,1,6,1,-8,0,1,-3,0,6,NROI
6,3,0,-4,2,0,-1,-4,6,1,-1,-5,7,0,-3,-6,NROI
11,4,-4,-11,10,3,-4,-10,10,3,-3,-9,9,3,-3,-8,NROI
3,0,-3,-6,4,1,-3,-6,5,2,-1,-4,6,4,0,-3,NROI
3,0,-5,-10,4,1,-4,-9,6,2,-3,-8,7,3,-1,-6,NROI
4,0,-3,-8,4,1,-2,-5,5,2,0,-3,7,3,0,0,NROI
-4,-5,-6,-8,0,-1,-2,-4,4,4,2,0,7,6,5,3,NROI
-5,-6,-7,-8,0,-2,-4,-5,3,2,1,0,6,5,4,3,NROI
-8,-6,-6,-4,-5,-3,-2,0,-1,1,2,4,2,3,4,7,NROI
-16,-10,-4,1,-10,-5,1,7,-6,-1,6,12,-3,4,11,17,NROI
-13,-8,-3,0,-7,-2,2,0,-2,2,3,0,3,4,2,1,NROI
-3,2,5,3,-8,-4,0,1,-9,-5,0,1,-6,-2,2,2,NROI
10,2,-6,-20,11,4,-3,-14,12,4,-3,-14,12,4,-4,-17,NROI
36,9,-15,-9,44,19,-13,-19,46,25,-13,-25,46,27,-10,-25,NROI
-34,-6,4,9,-44,-8,8,11,-50,-7,13,14,-49,-4,18,19,NROI
-8,-5,0,9,-8,-3,2,10,-6,-1,5,12,-5,0,9,14,NROI
4,0,-5,4,1,-2,-4,8,0,-3,0,15,0,-2,7,26,NROI
-41,-16,-4,2,-37,-8,0,4,-30,0,4,5,-20,7,7,6,NROI
9,3,-2,-4,10,3,-4,-8,10,2,-6,-11,9,1,-7,-12,NROI
-3,-9,7,10,-5,-9,6,10,-7,-8,4,8,-7,-6,3,7,NROI
42,6,-13,-10,45,10,-11,-12,49,16,-9,-15,53,24,-6,-18,NROI
-32,-17,45,40,-34,-19,37,35,-37,-22,28,30,-40,-25,16,27,NROI
1,0,0,-9,1,1,-2,-16,1,1,-6,-26,1,0,-13,-37,NROI
43,12,-2,1,33,6,-4,1,22,-1,-6,-1,12,-6,-8,-4,NROI
9,3,0,-3,8,2,0,-3,5,0,-1,-2,2,-2,-2,-2,NROI
-2,-3,-3,-1,-1,-2,-2,0,0,0,0,0,1,1,1,1,NROI
-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,ROI
-1,0,0,1,-1,0,0,1,-1,0,0,1,-1,0,0,1,NROI
0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,ROI
0,0,0,0,-1,-1,0,0,-1,-1,-1,0,-2,-2,-1,0,NROI
0,0,0,0,0,0,0,2,-1,-1,0,3,-1,-1,-1,2,NROI
5,4,1,-9,7,5,-2,-17,8,3,-8,-27,7,-2,-17,-37,NROI
35,19,5,-3,24,9,0,-3,13,0,-4,-3,5,-5,-7,-4,NROI
-1,3,3,4,0,2,1,0,1,0,-1,-4,0,-2,-4,-7,NROI
13,11,7,2,9,5,0,-5,3,-1,-6,-11,-2,-6,-11,-15,NROI
15,9,0,0,8,4,-2,-2,2,0,0,0,-1,-1,3,3,NROI
0,1,2,3,-2,-2,-1,-1,-1,-1,-1,-1,1,1,1,0,NROI
2,3,4,7,-1,0,0,3,-2,-2,-1,0,-1,-1,-2,-2,NROI
1,1,1,2,0,0,0,1,-1,-1,0,1,0,0,0,1,NROI
-1,0,1,2,-2,0,1,1,-2,-1,0,1,-2,-2,-1,0,NROI
-2,1,0,-1,-2,1,0,-1,-3,0,0,-1,-4,0,0,-1,NROI
2,3,-1,-14,2,3,-1,-14,2,3,-1,-14,1,1,-3,-16,NROI
27,10,-9,-19,27,9,-9,-20,27,10,-9,-20,26,9,-10,-20,NROI
10,1,-3,-3,10,1,-3,-3,9,1,-3,-4,9,1,-2,-3,NROI
3,1,-1,-1,2,1,-1,-1,2,0,-1,-2,3,1,-1,-1,NROI
-11,-4,6,19,-11,-5,5,18,-12,-6,5,18,-12,-5,4,17,NROI
-21,-7,7,16,-22,-7,6,15,-23,-7,6,14,-23,-7,7,15,NROI
11,8,-2,-12,5,-1,-8,-12,2,-2,-3,-1,12,10,2,0,NROI
-17,-6,4,2,-12,-3,3,1,0,0,-4,-3,1,4,0,0,NROI
-22,-18,1,16,-17,-10,6,14,-12,-1,12,18,-10,-2,9,18,NROI
3,0,7,5,1,-1,0,-2,5,-1,-8,-9,8,3,-12,-11,NROI
-10,-5,-3,-1,-10,1,5,5,-13,-1,9,10,-12,0,9,8,NROI
15,1,-23,11,11,-4,-19,14,-2,-16,-7,16,-17,-23,6,14,NROI
12,-4,0,4,15,-4,-4,1,19,0,-7,-1,21,6,-6,-2,NROI
-20,-20,37,10,-14,-29,31,10,-4,-38,16,9,3,-37,-7,11,NROI
-4,7,10,8,-15,-1,8,6,-30,-10,4,1,-39,-16,2,-2,NROI
1,7,-2,-1,0,6,-10,-4,0,2,-11,1,-4,-8,-11,1,NROI
-1,-9,-22,-41,0,-7,-22,-44,8,7,0,-15,9,10,11,4,NROI
-21,-8,-25,-41,-23,3,22,-21,7,31,31,-4,26,33,3,-17,NROI
-44,-27,-12,1,-39,-19,6,21,-18,-2,18,29,-8,12,21,21,NROI
-8,-1,1,2,-1,-2,2,9,4,-1,1,4,-5,-5,5,-11,NROI
87,45,20,15,61,12,-9,-7,32,-9,-21,-20,7,-21,-23,-23,NROI
28,38,29,-9,8,11,7,-1,-14,-19,-14,1,-20,-24,-7,31,NROI
-72,-54,-6,25,-68,-40,1,22,-45,-11,20,27,-2,27,35,30,NROI
0,-6,7,13,-1,-2,0,13,-1,3,-3,6,-2,-6,7,-5,NROI
9,2,0,-3,10,1,-2,-4,10,1,-2,-5,7,-1,-4,-5,NROI
7,2,-4,-8,7,2,-4,-8,6,2,-3,-8,6,2,-3,-8,NROI
3,1,-3,-6,4,2,-2,-5,5,3,-1,-4,5,3,-1,-4,NROI
5,1,-3,-9,7,2,-2,-8,7,3,-2,-7,7,4,-1,-6,NROI
3,-1,-3,-4,4,0,-2,-3,5,1,-1,-3,6,2,0,-3,NROI
1,0,-1,-3,2,1,-1,-2,1,0,-1,-3,1,0,-1,-3,NROI
3,1,-1,-1,3,1,0,-1,2,0,-1,-2,3,1,-1,-2,NROI
-1,0,1,4,-1,-1,1,4,-2,-1,1,4,-2,-2,0,4,NROI
-12,-5,3,10,-11,-4,4,12,-12,-4,5,12,-12,-5,4,11,NROI
1,0,-6,-6,3,1,-6,-4,4,0,-7,3,3,-1,-5,13,NROI
-3,-3,-2,-3,-1,-4,-8,-10,16,15,7,1,34,39,32,21,NROI
-1,-2,-8,-24,-4,1,-2,-18,3,5,5,-8,17,12,8,2,NROI
9,-8,-40,-52,17,1,-27,-34,28,11,-12,-14,39,20,0,0,NROI
-55,-15,6,8,-41,-10,6,10,-26,-6,5,10,-17,-4,3,10,NROI
-14,-8,3,7,-13,-7,7,11,-13,-6,10,14,-11,-3,9,14,NROI
-17,-16,-2,22,-15,-12,8,36,-12,-8,16,47,-10,1,27,53,NROI
-16,3,1,-3,-3,4,0,-5,4,4,0,-7,3,4,0,-8,NROI
13,5,-4,-9,12,4,-4,-9,11,4,-4,-8,10,3,-5,-7,NROI
-9,-3,0,4,-6,2,-1,2,-3,7,-2,2,-3,7,-2,1,NROI
39,12,-22,-39,42,17,-20,-42,45,21,-18,-44,44,25,-13,-43,NROI
-22,-6,27,46,-25,-9,18,45,-27,-11,11,45,-28,-11,5,43,NROI
18,14,-4,-32,19,11,-12,-42,19,9,-18,-49,17,3,-26,-55,NROI
12,1,0,0,6,0,-1,-5,2,0,-2,-10,0,1,-2,-12,NROI
3,0,2,3,0,-1,1,3,-3,-3,0,3,-3,-3,0,3,NROI
-2,-1,-1,-2,-1,1,0,-2,0,1,1,-1,0,1,0,-1,NROI
-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,1,1,ROI
-1,0,0,1,-1,0,0,1,-1,0,0,1,0,0,0,1,NROI
0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,ROI
0,0,1,1,0,0,0,1,-1,0,0,0,-1,0,0,0,ROI
0,0,1,4,0,0,0,2,0,0,0,0,0,0,0,-1,ROI
32,19,1,-19,28,11,-10,-27,23,4,-19,-32,19,-2,-24,-34,NROI
4,-3,-3,-1,1,-1,-2,-2,1,1,0,-3,1,2,0,-4,NROI
7,5,2,-2,4,3,0,-5,2,1,-2,-7,0,-3,-6,-10,NROI
8,3,-1,-3,5,1,-1,-3,4,1,-1,-1,2,0,-1,0,NROI
-5,-4,1,1,-3,-2,1,1,0,1,-1,-1,1,0,-4,-4,NROI
3,3,2,1,3,2,0,-1,0,-1,-2,-4,-2,-4,-5,-7,NROI
2,1,0,0,0,-1,-1,1,-3,-5,-4,3,-6,-6,-5,2,NROI
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,ROI
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,ROI
-1,3,3,2,-1,2,2,1,-1,0,-1,-2,0,-1,-2,-4,NROI
10,8,0,-14,9,6,-1,-15,6,3,-5,-20,4,0,-9,-23,NROI
27,15,-4,-14,25,12,-5,-14,21,8,-6,-14,16,3,-8,-15,NROI
7,1,-1,-1,7,2,-1,-1,7,1,-2,-2,6,0,-2,-2,NROI
4,1,-2,-1,4,1,-2,-1,4,1,-2,-1,3,0,-3,-2,NROI
-10,-5,4,17,-10,-4,4,16,-10,-5,4,17,-11,-6,3,16,NROI
-26,-8,8,18,-27,-8,7,18,-27,-9,7,17,-27,-9,7,17,NROI
2,0,-4,-9,-2,-3,0,-1,-2,-2,2,2,0,0,1,0,NROI
0,-1,2,8,5,-4,-4,2,8,-2,-6,-3,7,2,-3,-5,NROI
-5,-5,1,12,-7,-4,1,9,-14,-2,12,20,-23,-2,25,31,NROI
-2,1,-24,-18,-3,11,-5,-6,-3,2,7,22,1,-3,8,27,NROI
-3,12,13,-4,-1,13,5,-18,13,1,-13,-18,11,-9,-14,0,NROI
-30,-5,13,-1,-21,0,2,-10,-7,6,-3,-9,8,8,3,2,NROI
18,6,-7,-6,15,13,0,-2,9,10,0,-2,2,-4,-8,-7,NROI
6,-3,-25,34,15,-4,-27,18,20,2,-19,-3,16,11,-2,-16,NROI
-17,1,27,21,-22,-5,20,22,-32,-15,10,22,-39,-25,-1,17,NROI
1,-4,5,3,8,-1,-21,-41,11,0,-26,-65,10,1,-15,-54,NROI
-2,6,6,3,-33,-4,8,4,-69,-25,3,6,-74,-39,-6,2,NROI
21,-1,-15,-39,20,4,-16,0,21,-5,-18,10,18,2,-1,-3,NROI
-2,15,13,8,23,14,1,3,15,-6,-23,-25,-9,-21,-33,-49,NROI
45,63,59,15,43,37,15,-2,1,-22,-33,-6,-39,-53,-32,-1,NROI
0,-20,-29,-32,25,14,0,-12,27,26,14,-21,22,21,-7,-24,NROI
-87,-89,-58,35,-70,-61,-2,44,-73,1,33,48,-37,30,47,40,NROI
0,3,1,0,1,3,0,-2,1,1,-2,-4,-2,-1,-4,-6,NROI
4,0,-1,2,2,-1,-2,2,1,-3,-2,2,-2,-5,-3,3,NROI
14,-2,-3,-1,14,-1,-3,-1,15,0,-3,0,17,0,-2,0,NROI
8,3,-4,-11,8,3,-4,-11,8,4,-4,-10,9,4,-4,-10,NROI
1,2,-3,-7,1,2,-3,-6,2,2,-2,-5,2,3,-1,-4,NROI
3,0,-3,-7,4,1,-2,-6,5,2,-2,-5,6,3,-1,-4,NROI
2,0,-2,-6,3,0,-2,-5,3,1,-1,-4,5,2,0,-3,NROI
1,0,-2,-4,2,0,-1,-3,3,2,0,-1,5,4,2,0,NROI
1,-1,-3,-3,1,-1,-2,-3,3,1,-1,-2,5,3,1,0,NROI
0,0,0,3,-1,0,0,2,0,-1,-1,1,1,-1,-1,0,NROI
-2,5,12,20,-4,1,8,14,-7,-3,1,6,-8,-6,-4,-1,NROI
7,10,13,20,0,4,8,10,-10,-5,-1,-3,-19,-15,-10,-12,NROI
21,23,19,21,7,9,7,9,-9,-8,-11,-12,-18,-20,-30,-35,NROI
37,34,24,23,23,18,4,-2,1,-4,-24,-45,-22,-22,-39,-59,NROI
37,16,1,-2,19,6,-1,0,-16,-16,-9,3,-28,-22,-11,4,NROI
-20,-11,-2,6,-18,-10,-4,3,-8,2,9,13,-7,3,8,13,NROI
-10,3,-1,1,-7,0,0,2,-4,-2,1,5,0,-1,3,15,NROI
-56,-28,0,7,-48,-21,0,8,-35,-10,1,8,-22,-1,3,6,NROI
-2,3,1,-10,0,3,1,-11,2,1,-1,-12,3,0,-3,-14,NROI
10,2,-3,-2,10,2,-3,-2,9,1,-4,-2,8,1,-4,-2,NROI
-5,-2,4,1,-5,-2,3,2,-5,-1,3,2,-4,-1,2,2,NROI
14,8,-19,-55,15,9,-17,-53,15,10,-13,-49,16,13,-9,-44,NROI
-25,-2,2,42,-24,-3,2,39,-24,-4,2,32,-23,-6,3,25,NROI
45,25,-4,-24,40,20,-7,-27,31,12,-13,-30,21,3,-19,-33,NROI
6,6,1,-2,4,4,-1,-3,2,0,-5,-5,0,-3,-8,-7,NROI
1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,ROI
-1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,2,NROI
-2,-1,0,0,-2,-1,0,0,-2,0,0,0,-1,0,0,0,ROI
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROI
-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,NROI
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROI
0,0,0,-3,0,0,0,-4,0,0,0,-6,0,0,0,-8,ROI
35,13,-7,-13,33,11,-7,-14,30,9,-9,-15,26,6,-12,-17,NROI
6,3,0,0,6,2,-1,-1,4,0,-4,-4,2,-2,-7,-8,NROI
12,0,0,0,11,0,0,0,9,-1,-1,-1,6,-2,-2,-2,NROI
2,1,1,1,1,1,0,0,0,0,0,0,0,0,-1,-1,NROI
3,2,-1,-1,3,2,-2,-2,2,1,-2,-2,2,0,-2,-2,NROI
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ROI
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,ROI
-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,ROI
-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,ROI
0,-2,-3,-4,1,-1,-2,-4,1,1,0,-2,1,3,2,0,NROI
8,4,-6,-21,8,4,-6,-22,9,4,-6,-22,11,5,-5,-21,NROI
18,5,-4,-10,17,3,-4,-11,17,3,-5,-11,17,3,-5,-11,NROI
8,2,-1,-1,7,2,-1,-1,7,2,-1,-1,7,1,-1,-1,NROI
4,1,-2,-1,3,0,-3,-1,3,0,-3,-1,3,0,-3,-2,NROI
-10,-4,4,16,-10,-5,4,16,-10,-5,3,16,-11,-6,3,16,NROI
-25,-8,8,19,-26,-8,8,19,-26,-8,8,18,-26,-8,7,18,NROI
2,1,0,-2,0,0,1,-1,-2,-2,1,0,-1,-1,-1,-5,NROI
13,9,4,0,12,5,-1,-3,10,-1,-6,-4,5,-3,-6,-2,NROI
-33,-8,23,24,-33,-8,17,15,-29,-8,11,9,-26,-6,10,6,NROI
4,3,4,9,2,3,-4,-2,-3,-8,-13,5,-6,-15,-15,18,NROI
-18,-20,-10,4,-23,-10,6,10,-9,-1,5,7,5,0,-3,0,NROI
3,-6,-5,-2,7,-3,-1,1,8,1,-1,-5,7,4,2,-12,NROI
-1,-13,-14,-11,5,-7,-9,-9,10,3,0,-2,9,7,6,6,NROI
0,2,2,-25,-2,-1,9,-13,0,-2,11,-2,2,5,13,0,NROI
-11,-7,9,32,0,-9,-5,19,7,-7,-11,8,6,-1,-4,3,NROI
21,13,6,-18,18,5,4,-4,9,-13,-7,-1,-8,-37,-22,1,NROI
-30,-13,3,6,-12,-4,1,-1,-7,0,7,4,-1,0,3,-5,NROI
28,36,22,-15,23,36,2,-46,15,12,-25,-61,-2,-12,-35,-54,NROI
44,40,31,9,18,9,-2,-13,3,-17,-29,-22,2,-22,-29,-5,NROI
-53,-39,-2,7,-54,-19,11,12,-36,1,11,16,-9,15,11,-1,NROI
11,-20,-42,-9,8,-36,-20,37,-17,-23,25,61,-32,22,65,62,NROI
-18,1,12,0,5,0,3,6,-6,-3,-4,10,-17,-7,0,5,NROI
